Year,Month,Day,T,TM,Tm,H,PP,VV,V,VM,RA,TS,FG,pm10,no2,so2,co,AQI
2016,12,12,22.6,29.5,16.2,42,0,6.9,1.9,3.5,1,0,0,89,28,2,7,89
2016,12,13,18.9,25,17.7,97,60.71,4,4.3,5.4,1,0,0,89,52,6,13,89
2016,12,14,20.3,22,18.6,90,4.32,4,3.9,5.4,1,0,0,111,38,2,8,111
2016,12,15,21.8,26.5,17.9,70,0,6.3,3.7,7.6,1,0,0,95,40,2,9,95
2016,12,16,21.8,26.5,17.9,70,0,6.3,3.7,7.6,1,0,0,91,44,4,11,91
2016,12,17,21.8,26.5,17.9,70,0,6.3,3.7,7.6,1,0,0,93,45,2,8,93
2016,12,18,21.8,26.5,17.9,70,0,6.3,3.7,7.6,1,0,1,89,54,3,10,89
2016,12,19,22,28.9,16.7,57,0,6.3,2.8,5.4,1,0,1,95,36,2,10,95
2016,12,20,21.8,29.4,15.6,67,0,6.9,3.5,5.4,1,0,1,84,28,2,8,84
2016,12,21,22.6,29,17.7,63,0,5.8,1.3,3.5,1,0,1,73,87,4,15,87
2016,12,22,22.6,29,17.7,63,0,5.8,1.3,3.5,1,0,1,106,71,3,11,106
2016,12,23,22.6,29,17.7,63,0,5.8,1.3,3.5,1,0,1,105,70,2,11,105
2016,12,24,22.6,29,17.7,63,0,5.8,1.3,3.5,1,0,1,94,42,3,9,94
2016,12,25,20.6,30.5,14.7,62,0,6,2.2,3.5,1,0,1,94,50,2,10,94
2016,12,26,21.8,29,14.8,46,0,5.8,1.5,3.5,1,0,1,87,39,5,11,87
2016,12,27,21.5,30.4,14.9,42,0,6,3,5.4,1,0,1,81,26,4,12,81
2016,12,28,21.5,30.4,14.9,42,0,6,3,5.4,1,0,1,56,44,5,18,56
2016,12,29,21.5,30.4,14.9,42,0,6,3,5.4,1,0,1,77,35,2,9,77
2016,12,30,21.5,30.4,14.9,42,0,6,3,5.4,1,0,1,86,43,3,10,86
2017,1,1,21,27.6,14.6,61,0,6,2.2,3.5,0,0,0,75,32,3,9,75
2017,1,2,21.6,27.7,17,59,0,6.8,2,3.5,0,0,0,75,38,3,9,75
2017,1,3,22.3,29,16.1,48,0,6.9,2.8,3.5,0,0,0,76,35,2,9,76
2017,1,4,22.3,29,16.1,48,0,6.9,2.8,3.5,0,0,0,84,34,3,9,84
2017,1,5,22.3,29,16.1,48,0,6.9,2.8,3.5,0,0,0,79,40,3,11,79
2017,1,6,22.3,29,16.1,48,0,6.9,2.8,3.5,0,0,0,88,42,4,11,88
2017,1,7,20.9,29,16,66,0,5.5,2.2,3.5,0,0,0,93,30,3,9,93
2017,1,8,20.9,27.8,16,62,0,6.3,3,5.4,0,0,0,85,37,4,12,85
2017,1,9,21,28.5,15,58,0,6.8,3,5.4,0,0,0,87,27,3,8,87
2017,1,10,21,28.5,15,58,0,6.8,3,5.4,0,0,0,85,36,3,12,85
2017,1,11,21,28.5,15,58,0,6.8,3,5.4,0,0,0,95,38,3,11,95
2017,1,12,21,28.5,15,58,0,6.8,3,5.4,0,0,0,93,25,2,8,93
2017,1,13,21.2,28,16.9,66,0,5.5,2.2,3.5,0,0,0,77,25,2,8,77
2017,1,15,20.7,27.2,15.5,61,0,6.3,3.3,5.4,0,0,0,77,47,3,10,77
2017,1,16,20.7,27.2,15.5,61,0,6.3,3.3,5.4,0,0,0,86,31,3,15,86
2017,1,17,20.7,27.2,15.5,61,0,6.3,3.3,5.4,0,0,0,87,25,2,8,87
2017,1,18,20.7,27.2,15.5,61,0,6.3,3.3,5.4,0,0,0,79,30,2,12,79
2017,1,19,20.4,28.2,15.8,64,0,6.3,2.8,7.6,0,0,0,73,32,2,8,73
2017,1,20,21.7,27.6,15.3,64,0,6.3,3.5,5.4,0,0,0,82,32,3,8,82
2017,1,21,21.7,28.9,18.5,68,0,6.3,5.2,11.1,0,0,0,76,33,3,8,76
2017,1,22,21.7,28.9,18.5,68,0,6.3,5.2,11.1,0,0,0,73,36,3,9,73
2017,1,23,21.7,28.9,18.5,68,0,6.3,5.2,11.1,0,0,0,85,32,3,8,85
2017,1,24,21.7,28.9,18.5,68,0,6.3,5.2,11.1,0,0,0,85,32,2,9,85
2017,1,25,22.6,30.3,16.7,52,0,6.3,3.1,5.4,0,0,0,81,28,2,8,81
2017,1,26,21.9,29.2,18.3,75,0,4,3.7,7.6,1,0,0,78,24,5,9,78
2017,1,27,22.1,26,19.7,79,0.25,6.3,3.5,5.4,1,0,0,66,25,4,10,66
2017,1,28,22.1,26,19.7,79,0.25,6.3,3.5,5.4,1,0,0,51,20,3,10,51
2017,1,29,22.1,26,19.7,79,0.25,6.3,3.5,5.4,1,0,0,49,31,3,11,49
2017,1,30,22.1,26,19.7,79,0.25,6.3,3.5,5.4,1,0,0,64,30,6,12,64
2017,1,31,23.9,31.7,18.2,54,0,6.9,2.8,7.6,1,0,0,63,34,9,24,63
2017,2,1,23.1,32,16,46,0,6.9,3.3,3.5,1,0,0,63,48,2,11,63
2017,2,2,23.5,31.5,16.4,40,0,7.7,3.1,3.5,1,0,0,64,47,1,9,64
2017,2,3,22.7,31.7,16.7,50,0,6.9,3.1,5.4,1,0,0,68,47,1,9,68
2017,2,5,22.7,31.7,16.7,50,0,6.9,3.1,5.4,1,0,0,68,91,2,16,91
2017,2,6,22.7,31.7,16.7,50,0,6.9,3.1,5.4,1,0,0,82,72,4,13,82
2017,2,7,23.9,30.9,16.1,36,0,6.9,3.1,5.4,1,0,0,77,54,3,11,77
2017,2,8,23.8,32.2,16.6,37,0,6.3,3,7.6,1,0,0,69,70,3,13,70
2017,2,9,23.4,32,15.8,35,0,6.9,3.1,5.4,1,0,0,75,60,4,11,75
2017,2,10,23.4,32,15.8,35,0,6.9,3.1,5.4,1,0,0,73,69,5,11,73
2017,2,11,23.4,32,15.8,35,0,6.9,3.1,5.4,1,0,0,69,51,4,10,69
2017,2,12,23.4,32,15.8,35,0,6.9,3.1,5.4,1,0,1,64,52,4,10,64
2017,2,13,22.1,29.6,15.8,54,0,6.9,4.3,5.4,1,0,1,58,48,3,12,58
2017,2,14,22.6,28.8,17.4,61,0,6.3,3.5,5.4,1,0,1,57,51,5,18,57
2017,2,15,23.1,29,17.3,45,0,6.9,3.9,5.4,1,0,1,61,54,4,19,61
2017,2,16,23.1,29,17.3,45,0,6.9,3.9,5.4,1,0,1,65,55,6,21,65
2017,2,17,23.1,29,17.3,45,0,6.9,3.9,5.4,1,0,1,82,71,5,20,82
2017,2,18,23.1,29,17.3,45,0,6.9,3.9,5.4,1,0,1,71,79,5,20,79
2017,2,19,23.7,31.2,16.8,42,0,6.9,1.5,5.4,1,0,1,75,57,4,15,75
2017,2,20,24.6,31.8,17.7,38,0,6.3,1.9,3.5,1,0,1,79,67,6,11,79
2017,2,21,25.9,33.4,19.3,41,0,6.3,2.4,5.4,1,0,1,86,38,13,13,86
2017,2,22,25.9,33.4,19.3,41,0,6.3,2.4,5.4,1,0,1,81,38,8,6,81
2017,2,23,25.9,33.4,19.3,41,0,6.3,2.4,5.4,1,0,1,78,37,9,6,78
2017,2,24,25.9,33.4,19.3,41,0,6.3,2.4,5.4,1,0,1,69,34,6,7,69
2017,2,25,26.7,35.5,19,31,0,5.5,1.9,3.5,1,0,1,65,31,7,5,65
2017,2,26,25.8,34.9,20,41,0,6.9,3.3,5.4,1,0,1,68,30,7,6,68
2017,2,27,24.3,33.3,19.1,36,0,6.9,4.3,9.4,1,0,1,65,32,7,7,65
2017,2,28,24.3,33.3,19.1,36,0,6.9,4.3,9.4,1,0,1,66,39,7,6,66
2017,3,1,24.2,32.5,16.9,29,0,6.9,3.3,7.6,1,0,1,72,35,6,6,72
2017,3,2,24.4,32,15.7,33,0,6.9,3.9,5.4,1,0,1,65,32,7,8,65
2017,3,3,25.8,32,18.2,43,0,6.9,3,5.4,1,0,1,67,31,8,6,67
2017,3,4,25.8,32,18.2,43,0,6.9,3,5.4,1,0,1,58,18,6,6,58
2017,3,5,25.8,32,18.2,43,0,6.9,3,5.4,1,0,1,60,17,8,5,60
2017,3,6,25.8,32,18.2,43,0,6.9,3,5.4,1,1,1,60,27,5,6,60
2017,3,7,26.2,33.1,21.5,60,0,6.9,3,5.4,1,1,1,66,24,6,7,66
2017,3,8,25.6,33.8,21.1,62,36.83,6.9,0.4,3.5,1,1,1,60,27,4,6,60
2017,3,9,26.7,32.5,21.2,54,0,6.9,2.8,5.4,1,1,1,74,15,3,5,74
2017,3,10,26.7,32.5,21.2,54,0,6.9,2.8,5.4,1,1,1,58,17,4,5,58
2017,3,11,26.7,32.5,21.2,54,0,6.9,2.8,5.4,1,1,1,57,17,3,4,57
2017,3,12,26.7,32.5,21.2,54,0,6.9,2.8,5.4,1,1,1,55,23,5,6,55
2017,3,13,26.6,34.3,22.2,57,0,6.9,3.3,3.5,1,1,1,72,18,3,5,72
2017,3,14,25.2,34,22,67,2.54,6.9,3.1,5.4,1,1,1,56,17,4,5,56
2017,3,15,25.3,30.4,20.8,57,0,6.9,3.9,7.6,1,1,1,52,14,4,5,52
2017,3,16,25.3,30.4,20.8,57,0,6.9,3.9,7.6,1,1,1,52,38,3,5,52
2017,3,17,25.3,30.4,20.8,57,0,6.9,3.9,7.6,1,1,1,72,25,7,10,72
2017,3,18,25.3,30.4,20.8,57,0,6.9,3.9,7.6,1,1,1,67,15,3,4,67
2017,3,19,28,35,22.4,45,0,6.9,3.1,5.4,1,1,1,65,36,6,8,65
2017,3,20,28,36,23.2,48,0,6.9,3,5.4,1,1,1,73,25,5,6,73
2017,3,21,27.4,34.8,22.4,49,0,6.9,2.4,3.5,1,1,1,70,51,11,12,70
2017,3,22,27.4,34.8,22.4,49,0,6.9,2.4,3.5,1,1,1,73,35,7,8,73
2017,3,23,27.4,34.8,22.4,49,0,6.9,2.4,3.5,1,1,1,74,32,8,7,74
2017,3,24,27.4,34.8,22.4,49,0,6.9,2.4,3.5,1,1,1,74,26,8,8,74
2017,3,25,28.1,35.6,20.6,25,0,6.9,1.9,3.5,1,1,1,81,23,30,5,81
2017,3,26,28.6,37.2,21.6,28,0,6.9,2.8,5.4,1,1,1,81,26,30,2,81
2017,3,27,28.3,36.1,21.2,28,0,6.9,2.4,5.4,1,1,1,80,28,30,6,80
2017,3,28,28.3,36.1,21.2,28,0,6.9,2.4,5.4,1,1,1,74,19,30,8,74
2017,3,29,28.3,36.1,21.2,28,0,6.9,2.4,5.4,1,1,1,64,17,30,6,64
2017,3,30,28.3,36.1,21.2,28,0,6.9,2.4,5.4,1,1,1,60,26,3,15,60
2017,3,31,29.2,35.4,22.1,30,0,6.9,2.8,5.4,1,1,1,56,28,1,8,56
2017,4,1,28.6,35.8,22.5,34,0,6.9,2.8,5.4,1,1,1,77,22,1,7,77
2017,4,2,28.9,36.3,21.9,40,0,6.9,3.1,3.5,1,1,1,75,22,1,8,75
2017,4,3,29.4,35.6,23.5,39,0,6.9,3.9,5.4,1,1,1,74,15,1,7,74
2017,4,4,29.4,35.6,23.5,39,0,6.9,3.9,5.4,1,1,1,73,11,1,7,73
2017,4,5,29.4,35.6,23.5,39,0,6.9,3.9,5.4,1,1,1,63,18,1,7,63
2017,4,6,29.4,35.6,23.5,39,0,6.9,3.9,5.4,1,1,1,66,13,1,7,66
2017,4,7,28.6,35.5,22.5,49,0.51,6.9,3,5.4,1,1,1,61,17,1,8,61
2017,4,8,30.1,36,24.5,39,0,6.9,3.5,5.4,1,1,1,74,17,1,7,74
2017,4,9,29.4,36.5,24.4,43,0,8.5,3.5,3.5,1,1,1,67,16,2,11,67
2017,4,10,29.4,36.5,24.4,43,0,8.5,3.5,3.5,1,1,1,68,17,1,7,68
2017,4,11,29.4,36.5,24.4,43,0,8.5,3.5,3.5,1,1,1,69,9,7,6,69
2017,4,12,29.4,36.5,24.4,43,0,8.5,3.5,3.5,1,1,1,65,18,3,8,65
2017,4,13,29.3,37,24,31,0,6.9,1.9,3.5,1,1,1,75,23,3,8,75
2017,4,14,28.8,36.5,23.2,36,0,6.9,4.1,7.6,1,1,1,75,20,3,8,75
2017,4,15,29,35.6,22.6,38,0,6.9,3.9,5.4,1,1,1,70,20,3,8,70
2017,4,16,29,35.6,22.6,38,0,6.9,3.9,5.4,1,1,1,76,10,3,7,76
2017,4,17,29,35.6,22.6,38,0,6.9,3.9,5.4,1,1,1,60,9,3,6,60
2017,4,18,29,35.6,22.6,38,0,6.9,3.9,5.4,1,1,1,50,9,3,6,50
2017,4,19,28.9,35.6,23.5,53,0,6.9,4.1,5.4,1,1,1,64,10,3,5,64
2017,4,20,26.6,35.7,23,65,0,6.9,4.3,7.6,1,1,1,46,8,3,6,46
2017,4,21,26.9,35.2,21.7,60,1.02,6.3,4.4,5.4,1,1,1,61,6,4,6,61
2017,4,22,26.9,35.2,21.7,60,1.02,6.3,4.4,5.4,1,1,1,48,5,4,6,48
2017,4,23,26.9,35.2,21.7,60,1.02,6.3,4.4,5.4,1,1,1,65,5,4,6,65
2017,4,24,26.9,35.2,21.7,60,1.02,6.3,4.4,5.4,1,1,1,65,21,3,8,65
2017,4,25,27.5,37,22.6,53,1.02,6.9,4.8,7.6,1,1,1,84,20,3,13,84
2017,4,26,28.7,37,22.5,47,1.02,6.9,1.3,3.5,1,1,1,67,21,3,10,67
2017,4,27,29.1,35.6,24,48,0,6.9,3,5.4,1,1,1,75,14,3,8,75
2017,4,28,29.1,35.6,24,48,0,6.9,3,5.4,1,1,1,66,17,3,7,66
2017,4,29,29.1,35.6,24,48,0,6.9,3,5.4,1,1,1,60,25,3,8,60
2017,4,30,29.1,35.6,24,48,0,6.9,3,5.4,1,1,1,74,20,3,6,74
2017,5,1,26.8,35.6,20.5,48,0,6.9,3.9,9.4,1,1,1,63,21,4,8,63
2017,5,2,27.6,35.1,22.3,49,0,6.9,3.3,7.6,1,1,1,60,19,4,7,60
2017,5,3,28.2,34.2,23.3,51,0,6.9,2.8,3.5,1,1,1,66,21,3,7,66
2017,5,4,28.2,34.2,23.3,51,0,6.9,2.8,3.5,1,1,1,68,22,4,8,68
2017,5,5,28.2,34.2,23.3,51,0,6.9,2.8,3.5,1,1,1,66,19,4,6,66
2017,5,6,28.2,34.2,23.3,51,0,6.9,2.8,3.5,1,1,1,68,16,3,6,68
2017,5,7,27.3,36.6,21,55,0,6.3,3.1,7.6,1,1,1,61,14,3,5,61
2017,5,8,26.9,37,20.8,59,0,6.9,2.8,3.5,1,1,1,45,11,4,5,45
2017,5,9,26,33.2,22.5,67,0,6.9,3.1,7.6,1,1,1,51,18,3,9,51
2017,5,10,26,33.2,22.5,67,0,6.9,3.1,7.6,1,1,1,51,12,2,4,51
2017,5,11,26,33.2,22.5,67,0,6.9,3.1,7.6,1,1,1,35,16,2,8,35
2017,5,12,26,33.2,22.5,67,0,6.9,3.1,7.6,1,1,1,45,13,2,7,45
2017,5,13,28.1,33,23.7,60,0,6.9,2,5.4,1,1,1,59,11,2,7,59
2017,5,14,27.1,33.8,22.5,63,0,6.9,5,7.6,1,1,1,61,7,2,5,61
2017,5,15,27.1,35,21.8,58,2.54,6.3,6.9,18.3,1,1,1,43,11,2,6,43
2017,5,16,27.1,35,21.8,58,2.54,6.3,6.9,18.3,1,1,1,51,10,2,6,51
2017,5,17,27.1,35,21.8,58,2.54,6.3,6.9,18.3,1,1,1,54,14,2,5,54
2017,5,18,27.1,35,21.8,58,2.54,6.3,6.9,18.3,1,1,1,52,18,2,6,52
2017,5,19,26.2,35.5,19.4,67,20.07,6.9,4.3,7.6,1,1,1,37,21,2,5,37
2017,5,20,26.8,33.7,20.2,61,0,6.9,4.8,9.4,1,1,1,55,20,2,6,55
2017,5,21,26.1,35.1,19.9,70,40.89,6.9,4.6,7.6,1,1,1,44,17,1,5,44
2017,5,22,26.1,35.1,19.9,70,40.89,6.9,4.6,7.6,1,1,1,54,22,2,6,54
2017,5,23,26.1,35.1,19.9,70,40.89,6.9,4.6,7.6,1,1,1,49,14,2,4,49
2017,5,24,26.1,35.1,19.9,70,40.89,6.9,4.6,7.6,1,1,1,50,13,2,6,50
2017,5,25,27.6,34,21.9,67,0,8.5,4.3,7.6,1,1,1,49,14,2,6,49
2017,5,26,26.2,33.3,21,75,0,6.9,6.1,9.4,1,1,1,59,16,2,6,59
2017,5,27,23.1,33.1,20,84,83.31,6.3,5,7.6,1,1,1,37,12,2,5,37
2017,5,28,23.1,33.1,20,84,83.31,6.3,5,7.6,1,1,1,42,12,2,6,42
2017,5,29,23.1,33.1,20,84,83.31,6.3,5,7.6,1,1,1,50,11,2,5,50
2017,5,30,23.1,33.1,20,84,83.31,6.3,5,7.6,1,1,1,48,19,2,6,48
2017,5,31,24.9,31.2,20.8,74,0.51,6.9,6.3,9.4,1,1,1,61,19,2,5,61
2017,6,1,26.1,31.5,20.8,69,0,6.9,4.4,5.4,1,1,1,50,21,2,5,50
2017,6,2,26.4,32.1,21.8,70,0,6.9,6.3,9.4,1,1,1,51,24,2,4,51
2017,6,3,25.7,32.4,22,70,0,6.9,6.3,7.6,1,1,1,48,29,2,6,48
2017,6,4,25.7,32.4,22,70,0,6.9,6.3,7.6,1,1,1,48,22,3,10,48
2017,6,5,25.7,32.4,22,70,0,6.9,6.3,7.6,1,1,1,64,18,3,9,64
2017,6,6,25.7,32.4,22,70,0,6.9,6.3,7.6,1,1,1,44,15,2,8,44
2017,6,7,23.9,31.2,22,71,0,6.9,7.4,9.4,1,1,1,31,16,3,9,31
2017,6,8,25,29.6,21.5,67,0,6.9,7.4,9.4,1,1,1,49,17,3,9,49
2017,6,9,23.4,29.6,21.1,77,0,6.9,8.1,14.8,1,1,1,65,23,3,9,65
2017,6,10,23.4,29.6,21.1,77,0,6.9,8.1,14.8,1,1,1,65,23,3,9,65
2017,6,11,23.4,29.6,21.1,77,0,6.9,8.1,14.8,1,1,1,62,24,3,10,62
2017,6,12,23.4,29.6,21.1,77,0,6.9,8.1,14.8,1,1,1,56,21,3,12,56
2017,6,13,24.2,27.5,20.7,78,1.02,6.9,7.2,9.4,1,1,1,66,21,2,11,66
2017,6,14,25.8,29.7,22,66,1.02,6.9,7.4,11.1,1,1,1,67,22,2,11,67
2017,6,15,25.1,31.2,21.5,67,0,6.9,7,9.4,1,1,1,79,19,3,9,79
2017,6,16,25.1,31.2,21.5,67,0,6.9,7,9.4,1,1,1,66,19,3,12,66
2017,6,17,25.1,31.2,21.5,67,0,6.9,7,9.4,1,1,1,60,13,3,10,60
2017,6,18,25.1,31.2,21.5,67,0,6.9,7,9.4,1,1,1,71,14,3,9,71
2017,6,19,23.4,29,20,76,3.56,6.9,5.2,9.4,1,1,1,63,12,3,10,63
2017,6,20,24.2,28,21,83,0,6.9,5.7,7.6,1,1,1,57,17,3,10,57
2017,6,21,24.6,29,20.8,75,0.25,6.9,7.8,9.4,1,1,1,74,13,3,10,74
2017,6,22,24.6,29,20.8,75,0.25,6.9,7.8,9.4,1,1,1,72,19,3,10,72
2017,6,23,24.6,29,20.8,75,0.25,6.9,7.8,9.4,1,1,1,35,30,3,9,35
2017,6,24,24.6,29,20.8,75,0.25,6.9,7.8,9.4,1,1,1,79,29,3,9,79
2017,6,25,23.8,29.4,20.6,77,0.25,6.9,8.9,14.8,1,1,1,68,27,3,9,68
2017,6,26,24.2,29,20.4,71,0,7.4,11.9,18.3,1,1,1,70,29,3,10,70
2017,6,27,23.6,29.5,20.4,73,361.19,7.4,10.9,14.8,1,1,1,78,25,3,8,78
2017,6,28,23.6,29.5,20.4,73,361.19,7.4,10.9,14.8,1,1,1,69,21,3,10,69
2017,6,29,23.6,29.5,20.4,73,361.19,7.4,10.9,14.8,1,1,1,62,21,3,11,62
2017,6,30,23.6,29.5,20.4,73,361.19,7.4,10.9,14.8,1,1,1,74,25,3,11,74
2017,7,1,24.6,29,19.3,69,361.19,6.9,8,11.1,1,1,1,86,24,3,11,86
2017,7,2,25.2,29.7,20.5,66,0,6.9,7.2,11.1,1,1,1,78,21,3,11,78
2017,7,3,23.8,29.9,20.9,76,0,6.9,7.6,14.8,1,1,1,70,16,3,9,70
2017,7,4,23.8,29.9,20.9,76,0,6.9,7.6,14.8,1,1,1,47,16,3,9,47
2017,7,6,23.8,29.9,20.9,76,0,6.9,7.6,14.8,1,1,1,47,21,3,12,47
2017,7,7,23.2,29.3,20.5,79,6.1,6.9,3.9,5.4,1,1,1,87,22,3,11,87
2017,7,8,23.2,27.4,20.4,78,2.54,6.9,4.4,7.6,1,1,1,83,21,3,10,83
2017,7,9,24.4,28.2,20.2,68,0,6.9,5,9.4,1,1,1,78,19,3,11,78
2017,7,10,24.4,28.2,20.2,68,0,6.9,5,9.4,1,1,1,75,20,3,10,75
2017,7,11,24.4,28.2,20.2,68,0,6.9,5,9.4,1,1,1,66,15,3,10,66
2017,7,12,24.4,28.2,20.2,68,0,6.9,5,9.4,1,1,1,57,19,3,10,57
2017,7,13,22.9,28.5,20,75,1.52,7.4,7.6,51.9,1,1,1,70,17,3,11,70
2017,7,14,22.9,27,20,73,0,6.9,9.4,14.8,1,1,1,70,20,4,10,70
2017,7,15,22.2,27.2,20.2,80,0,6.9,11.1,14.8,1,1,1,77,18,6,8,77
2017,7,16,22.2,27.2,20.2,80,0,6.9,11.1,14.8,1,1,1,72,17,4,10,72
2017,7,17,22.2,27.2,20.2,80,0,6.9,11.1,14.8,1,1,1,76,16,3,10,76
2017,7,18,22.2,27.2,20.2,80,0,6.9,11.1,14.8,1,1,1,64,18,3,11,64
2017,7,19,22.2,26.6,20.6,87,0,6.9,10.2,14.8,1,1,1,53,18,3,11,53
2017,7,20,23.5,26.7,20.6,66,9.4,6.9,9.1,11.1,1,1,1,64,19,3,11,64
2017,7,21,23.8,28.7,19.7,74,0.76,6.9,8.1,11.1,1,1,1,74,21,3,11,74
2017,7,22,23.8,28.7,19.7,74,0.76,6.9,8.1,11.1,1,1,1,82,19,3,10,82
2017,7,23,23.8,28.7,19.7,74,0.76,6.9,8.1,11.1,1,1,1,83,17,3,10,83
2017,7,24,23.8,28.7,19.7,74,0.76,6.9,8.1,11.1,1,1,1,78,16,3,10,78
2017,7,25,25.2,30.3,20.5,65,0.76,6.9,7.2,9.4,1,1,1,73,17,3,10,73
2017,7,26,25.4,30.5,20.5,64,0,6.9,9.1,14.8,1,1,1,75,16,3,9,75
2017,7,27,24.4,30.2,20.5,71,0,6.9,8.3,14.8,1,1,1,70,15,3,10,70
2017,7,28,24.4,30.2,20.5,71,0,6.9,8.3,14.8,1,1,1,59,16,3,12,59
2017,7,29,24.4,30.2,20.5,71,0,6.9,8.3,14.8,1,1,1,64,16,3,10,64
2017,7,30,24.4,30.2,20.5,71,0,6.9,8.3,14.8,1,1,1,70,15,3,10,70
2017,7,31,24.9,30.7,22,75,1.27,5.8,3,7.6,1,1,1,62,14,3,12,62
2017,8,1,25.2,30.5,21.4,67,8.38,6.9,4.8,11.1,1,1,1,68,14,3,9,68
2017,8,2,25,31.5,21.6,69,1.78,6.9,5.7,9.4,1,1,1,67,15,3,11,67
2017,8,3,24.3,31.2,20.3,72,0,6.9,8.9,14.8,1,1,1,60,15,3,10,60
2017,8,4,24.3,31.2,20.3,72,0,6.9,8.9,14.8,1,1,1,52,16,3,11,52
2017,8,5,24.3,31.2,20.3,72,0,6.9,8.9,14.8,1,1,1,60,14,3,9,60
2017,8,6,24.3,31.2,20.3,72,0,6.9,8.9,14.8,1,1,1,61,17,3,11,61
2017,8,7,25.7,30.2,21.2,65,0,6.3,7.2,11.1,1,1,1,65,15,3,10,65
2017,8,8,25.8,31.2,22,66,0,6.9,5,14.8,1,1,1,71,20,3,11,71
2017,8,9,23.8,31.3,21.5,79,1.02,6.9,5.6,11.1,1,1,1,66,16,3,10,66
2017,8,10,23.8,31.3,21.5,79,1.02,6.9,5.6,11.1,1,1,1,58,21,3,10,58
2017,8,11,23.8,31.3,21.5,79,1.02,6.9,5.6,11.1,1,1,1,57,16,3,9,57
2017,8,12,23.8,31.3,21.5,79,1.02,6.9,5.6,11.1,1,1,1,44,17,3,9,44
2017,8,13,23.3,27.6,21.2,75,0,6.3,2.8,5.4,1,1,1,80,18,3,11,80
2017,8,14,24.8,27.6,21.6,67,0,6.9,1.9,5.4,1,1,1,80,17,3,11,80
2017,8,15,22.3,28.3,19.2,84,128.78,6.9,2.2,7.6,1,1,1,55,13,2,16,55
2017,8,16,22.3,28.3,19.2,84,128.78,6.9,2.2,7.6,1,1,1,47,43,2,17,47
2017,8,17,22.3,28.3,19.2,84,128.78,6.9,2.2,7.6,1,1,1,58,22,3,10,58
2017,8,18,22.3,28.3,19.2,84,128.78,6.9,2.2,7.6,1,1,1,45,17,3,11,45
2017,8,19,22.6,28.9,20.3,84,5.33,6.3,6.7,14.8,1,1,1,47,17,3,11,47
2017,8,20,22.3,28.6,20.3,86,13.21,6.9,8.1,11.1,1,1,1,49,16,3,11,49
2017,8,21,23.6,27,20.3,78,3.3,6.9,7,9.4,1,1,1,62,14,3,12,62
2017,8,22,23.6,27,20.3,78,3.3,6.9,7,9.4,1,1,1,68,14,3,10,68
2017,8,23,23.6,27,20.3,78,3.3,6.9,7,9.4,1,1,1,60,16,2,11,60
2017,8,24,23.6,27,20.3,78,3.3,6.9,7,9.4,1,1,1,50,13,3,9,50
2017,8,25,22.8,26.8,20.5,86,31.75,4.8,6.3,9.4,1,1,1,38,14,2,10,38
2017,8,26,23.8,28,20.8,77,0,6.9,9.1,11.1,1,1,1,57,14,3,10,57
2017,8,27,22.3,28.5,21,89,0.25,4.8,7.6,14.8,1,1,1,42,17,3,12,42
2017,8,28,22.3,28.5,21,89,0.25,4.8,7.6,14.8,1,1,1,64,16,3,13,64
2017,8,29,22.3,28.5,21,89,0.25,4.8,7.6,14.8,1,1,1,71,14,3,11,71
2017,8,30,22.3,28.5,21,89,0.25,4.8,7.6,14.8,1,1,1,68,13,3,10,68
2017,8,31,24.9,29,20.5,73,0.25,6.4,4.8,9.4,1,1,1,76,15,3,10,76
2017,9,1,23.7,30.6,19.8,84,71.88,6.3,4.1,7.6,1,1,1,59,21,3,12,59
2017,9,2,22.6,27.8,20.8,92,33.02,4.8,1.9,5.4,1,1,1,69,20,3,11,69
2017,9,3,23.2,27.3,19.9,87,21.84,5.5,3.7,7.6,1,1,1,49,18,2,11,49
2017,9,4,23.2,27.3,19.9,87,21.84,5.5,3.7,7.6,1,1,1,52,20,3,13,52
2017,9,5,23.2,27.3,19.9,87,21.84,5.5,3.7,7.6,1,1,1,85,14,3,10,85
2017,9,6,23.2,27.3,19.9,87,21.84,5.5,3.7,7.6,1,1,1,64,14,3,10,64
2017,9,10,23.2,27.3,19.9,87,21.84,5.5,3.7,7.6,1,1,1,64,29,3,13,64
2017,9,11,23.2,27.3,19.9,87,21.84,5.5,3.7,7.6,1,1,1,80,28,3,12,80
2017,9,12,23.2,27.3,19.9,87,21.84,5.5,3.7,7.6,1,1,1,76,26,3,11,76
2017,9,13,25.3,31,22.2,72,0,6.9,4.6,7.6,1,1,1,74,19,3,11,74
2017,9,14,24.8,30.6,21,75,0,6.9,5.9,11.1,1,1,1,68,23,3,11,68
2017,9,15,23.7,31.1,21,78,2.29,6.9,6.3,7.6,1,1,1,51,25,3,11,51
2017,9,16,23.7,31.1,21,78,2.29,6.9,6.3,7.6,1,1,1,70,23,3,11,70
2017,9,17,23.7,31.1,21,78,2.29,6.9,6.3,7.6,1,1,1,47,19,3,11,47
2017,9,18,23.7,31.1,21,78,2.29,6.9,6.3,7.6,1,1,1,51,18,3,10,51
2017,9,19,23.1,27.2,20.4,75,0,6.3,11.7,14.8,1,1,1,64,16,3,12,64
2017,9,20,23.2,27.7,19.4,68,0,6.9,10.9,18.3,1,1,1,61,20,3,10,61
